Seconds,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,QuatX,QuatY,QuatZ,QuatW
3.76823663711548,-0.0233984626829624,0.0300633106380701,0.0142345409840345,3.88673973083496,1.92564511299133,1.66011250019073,0.0341466441750526,0.0163010042160749,0.0139065505936742,0.999187111854553
4.31316709518433,-0.0216044373810291,0.0226793643087149,0.0089084692299366,7.67444944381714,2.32986927032471,1.29182851314545,0.0671327486634254,0.0195294171571732,0.00988501682877541,0.997503936290741
4.85502099990845,-0.00284869503229856,0.0303377918899059,0.00443780422210693,3.90988898277283,18.1156387329102,2.16604328155518,0.0366560816764832,0.156674638390541,0.0132850240916014,0.986880421638489
5.39189958572388,-0.0101092867553234,0.0337750092148781,0.0101655535399914,3.36331343650818,25.0845966339111,6.24609899520874,0.040429275482893,0.215183734893799,0.0467941090464592,0.974613666534424
5.8968710899353,-0.06657924503088,0.0267642829567194,0.0339605323970318,4.85680913925171,10.1620359420776,13.3600397109985,0.0522108934819698,0.0829746574163437,0.112036161124706,0.988856494426727
6.450026512146,-0.0721197724342346,0.0259922854602337,0.0462999194860458,4.51134395599365,16.1046943664551,16.8030471801758,0.0590032748878002,0.132773190736771,0.139102563261986,0.979561328887939
6.95263481140137,-0.0778181850910187,0.0278408639132977,0.0519026853144169,1.74299204349518,20.5851917266846,18.4748229980469,0.0434496812522411,0.173935249447823,0.155241891741753,0.971472382545471
7.4570255279541,-0.0722597986459732,0.0287494584918022,0.0476802736520767,2.21785569190979,19.7640419006348,15.7160711288452,0.0423463843762875,0.167369902133942,0.131375133991241,0.976183772087097
8.00258827209473,-0.0572492256760597,0.0281801708042622,0.0408368222415447,3.15206527709961,17.422176361084,14.0526742935181,0.0455015189945698,0.146932303905487,0.116734586656094,0.981179714202881
8.50601291656494,-0.0315503515303135,0.0235783699899912,0.0389652736485004,6.87136840820313,19.9944362640381,12.1427345275879,0.0770153105258942,0.166074186563492,0.093628816306591,0.978632569313049
9.05526733398438,0.00556476041674614,0.00884423963725567,0.0324618145823479,17.6003704071045,27.9515838623047,7.72265529632568,0.164195612072945,0.228129431605339,0.0277143344283104,0.959285497665405
9.55938053131104,0.00569002237170935,0.0211414080113173,0.0223595723509789,10.7258777618408,26.6775989532471,6.57722616195679,0.103969983756542,0.224103540182114,0.0340461954474449,0.968405246734619
10.1039838790894,0.0113534377887845,0.0214182026684284,0.024775180965662,10.7592840194702,26.5947284698486,7.01641273498535,0.105082333087921,0.222979590296745,0.0377650149166584,0.968406736850739
10.6470241546631,0.0221915896981955,0.0254730246961117,0.0313507542014122,9.25877094268799,25.1359443664551,5.65588140487671,0.0893808230757713,0.212737113237381,0.0304566062986851,0.972536087036133
11.2017803192139,0.0261966660618782,0.0196946524083614,0.0315739773213863,11.8603258132935,25.9438457489014,5.09266328811646,0.110499523580074,0.218578919768333,0.019892942160368,0.969338655471802
11.7086696624756,0.0270861610770226,0.0231531597673893,0.0311922244727612,10.1367540359497,22.6067523956299,3.45261168479919,0.0924731642007828,0.192539140582085,0.0121173048391938,0.976847231388092
12.242015838623,0.0281435623764992,0.0215092152357101,0.0248113498091698,11.701021194458,23.3692474365234,2.85428285598755,0.104807756841183,0.198920965194702,0.00362499617040157,0.974388360977173
12.7769136428833,0.0232381410896778,0.0220891833305359,0.00119482818990946,11.4279260635376,21.7834014892578,2.73904538154602,0.102234423160553,0.185623928904533,0.00454602297395468,0.977277457714081
13.3101434707642,0.0163870267570019,0.0318934917449951,-0.016212860122323,6.11492776870728,16.8104076385498,2.47817659378052,0.0559086725115776,0.144789665937424,0.0135670965537429,0.987788498401642
13.8143033981323,0.02210390008986,0.0367082878947258,-0.0353157818317413,3.40016579627991,15.6558713912964,2.68419766426086,0.0325717926025391,0.1354129165411,0.0191538445651531,0.99006849527359
14.3481559753418,0.0465833730995655,0.0409445390105247,-0.0634646117687225,0.28591313958168,12.5904054641724,2.54728412628174,0.00491665536537766,0.109568528831005,0.0218198020011187,0.993727564811707
14.8826847076416,0.0748318508267403,0.0501085855066776,-0.0710353851318359,354.504241943359,22.6972827911377,1.72241508960724,-0.0440441742539406,0.197236597537994,0.0241522341966629,0.979068219661713
15.4179401397705,0.0182453133165836,0.0568198151886463,-0.0470025390386581,351.962951660156,26.4962139129639,2.3930389881134,-0.0634254217147827,0.229979366064072,0.0363323576748371,0.970446646213531
15.9186687469482,0.0290097910910845,0.0510646514594555,-0.0427541919052601,354.249847412109,19.9083137512207,3.88535308837891,-0.0435225293040276,0.174218088388443,0.0420126877725124,0.982847273349762
16.4544906616211,0.0395591706037521,0.0528823249042034,-0.0479934066534042,352.946716308594,18.9609203338623,3.20701003074646,-0.0560484975576401,0.166032731533051,0.0376762039959431,0.983805000782013
16.9548091888428,0.0342689715325832,0.055419348180294,-0.0479438304901123,351.386474609375,20.336275100708,2.87741255760193,-0.0694738551974297,0.177839294075966,0.037896566092968,0.980872273445129
17.4707012176514,0.0382114164531231,0.0618900172412395,-0.0532101131975651,347.468658447266,25.193998336792,1.93973553180695,-0.102826781570911,0.218561187386513,0.0402193330228329,0.96955668926239
18.0044384002686,0.0444359108805656,0.0612697191536427,-0.0571277178823948,347.905700683594,25.9178905487061,0.979357898235321,-0.100754000246525,0.223874241113663,0.0319058261811733,0.968870997428894
18.5419101715088,0.0464313887059689,0.0596734955906868,-0.0528250597417355,349.165222167969,24.6279525756836,0.710327684879303,-0.0909206047654152,0.212883815169334,0.026163499802351,0.972486197948456
19.0782413482666,0.0447003692388535,0.0573318116366863,-0.048781506717205,350.393737792969,22.7893447875977,0.76510101556778,-0.0807656273245811,0.197416052222252,0.023064436390996,0.976714849472046
19.6079254150391,0.0441239476203918,0.0553784109652042,-0.0520799122750759,351.690277099609,21.3480033874512,0.721319139003754,-0.0700345560908318,0.185178458690643,0.0195889119058847,0.980010390281677
20.1104278564453,0.0211510173976421,0.0549100115895271,-0.0545927472412586,351.798828125,5.38374090194702,0.266416400671005,-0.0713196843862534,0.0470104329288006,0.00567473890259862,0.996328949928284
20.6458053588867,0.00955330114811659,0.0520036220550537,-0.0525681041181087,353.094451904297,358.602447509766,0.91195148229599,-0.0603161789476871,-0.011693756096065,0.00720869703218341,0.998084783554077
21.1488704681396,0.0290263891220093,0.0469702407717705,-0.041765570640564,356.345153808594,10.9136209487915,0.267927765846252,-0.0315223298966885,0.0951209962368011,0.00535883335396647,0.994952082633972
21.6510753631592,0.0354734659194946,0.0471160970628262,-0.0449675135314465,356.552734375,15.3856925964355,0.133546710014343,-0.029651926830411,0.133836537599564,0.00518079474568367,0.990546226501465
22.2026424407959,0.0281451735645533,0.0466370135545731,-0.0561163648962975,356.67822265625,16.6801013946533,0.333026140928268,-0.0282559264451265,0.145069643855095,0.00707829324528575,0.98899257183075
22.7095546722412,0.0480019003152847,0.0225951727479696,-0.0604947656393051,10.5593299865723,29.5724754333496,1.14692306518555,0.0915090516209602,0.253227591514587,-0.0138467261567712,0.962969481945038
23.2582817077637,0.0424457192420959,0.0430705212056637,-0.0630588829517365,358.306091308594,21.0709075927734,359.394470214844,-0.0154982786625624,0.182744577527046,-0.00249175587669015,0.983035087585449
23.7608184814453,0.036170095205307,0.0459995940327644,-0.0524372048676014,356.566436767578,16.8361911773682,0.699939429759979,-0.0287419836968184,0.146508038043976,0.0104253608733416,0.988736867904663
24.3084621429443,0.0424767583608627,0.0463088639080524,-0.046338826417923,356.476501464844,16.9630260467529,0.72627854347229,-0.0294722486287355,0.14761033654213,0.010799921117723,0.988547384738922
24.8135738372803,0.0489808991551399,0.0462394617497921,-0.0465011149644852,356.636444091797,18.8624401092529,0.0885784402489662,-0.0288249291479588,0.16381524503231,0.00557132111862302,0.986054062843323
25.3144016265869,0.0490604676306248,0.045777652412653,-0.0509989969432354,357.070770263672,21.3544273376465,0.132645532488823,-0.0249025225639343,0.185244247317314,0.00587268359959126,0.982359409332275
25.8148460388184,0.0441055335104465,0.045720137655735,-0.0514125302433968,357.083374023438,19.5391826629639,0.282911688089371,-0.0246616955846548,0.169692933559418,0.00675072334706783,0.985165238380432
26.3159408569336,0.0436275489628315,0.0431271344423294,-0.0590199343860149,358.565216064453,21.4597187042236,0.217462569475174,-0.0119482632726431,0.186187103390694,0.00419543450698256,0.982432723045349
26.8201732635498,0.0379675328731537,0.0443867184221745,-0.0654657632112503,357.857574462891,20.7945709228516,0.233487248420715,-0.0180203747004271,0.180478096008301,0.00537768751382828,0.983399212360382
27.3654518127441,0.0363345555961132,0.0415407381951809,-0.0654106885194778,359.639312744141,22.0680179595947,0.24899460375309,-0.0026736375875771,0.191396936774254,0.0027351500466466,0.981505274772644
27.8862819671631,0.0447934567928314,0.0302244294434786,-0.0552179291844368,6.31765079498291,25.5607681274414,0.563970625400543,0.0548252016305923,0.220611363649368,-0.00739732896909118,0.973791599273682
28.4127998352051,0.0552204176783562,0.0188977848738432,-0.0475076586008072,12.864577293396,27.8387680053711,0.180792018771172,0.109116226434708,0.23887026309967,-0.0254275090992451,0.964566290378571
28.9309005737305,0.0664405524730682,0.0115997232496738,-0.0415637753903866,16.8183174133301,31.9750938415527,0.840693295001984,0.142579913139343,0.27142858505249,-0.0333011001348495,0.951256334781647
29.4630298614502,0.0662617087364197,0.00726755429059267,-0.0380135104060173,18.7140254974365,32.0575523376465,0.840390622615814,0.158258721232414,0.271292835474014,-0.0379371456801891,0.948638617992401
29.9861335754395,0.035646066069603,0.033780001103878,-0.0381201803684235,4.26944303512573,17.6646595001221,1.30351102352142,0.0385505594313145,0.153008252382278,0.00551333231851459,0.98745733499527
30.5031967163086,0.0238702427595854,0.0358783043920994,-0.0382512435317039,3.17653656005859,14.5748729705811,2.06500887870789,0.0297734644263983,0.12628236413002,0.0143519574776292,0.991443574428558
31.0367088317871,0.0262627936899662,0.0371449887752533,-0.0433068238198757,2.53866291046143,16.7150859832764,1.28424298763275,0.0235440973192453,0.145059511065483,0.0078655481338501,0.989111542701721
31.5767288208008,0.0265618450939655,0.0398105606436729,-0.0473001301288605,0.924294054508209,16.5968570709229,0.9374178647995,0.0091618150472641,0.144254252314568,0.00693040434271097,0.9894739985466
32.1047058105469,0.0316682830452919,0.0388516448438168,-0.0447363741695881,1.44391882419586,16.7195205688477,0.69553530216217,0.0133485104888678,0.145298331975937,0.0041727926582098,0.989289045333862
32.6423568725586,0.0357598774135113,0.0379133000969887,-0.0386487394571304,1.8694281578064,16.7444915771484,0.924555778503418,0.0173133388161659,0.145449489355087,0.00560596585273743,0.989198386669159
33.1559104919434,0.0377196967601776,0.0381281785666943,-0.0388843305408955,1.89033663272858,16.3793621063232,0.903049230575562,0.0174492504447699,0.142298221588135,0.00544935278594494,0.989655077457428
33.6940879821777,0.0329846478998661,0.0387967936694622,-0.0410023368895054,1.56162631511688,16.1396293640137,1.33096957206726,0.0151217943057418,0.140200421214104,0.00958568975329399,0.989961266517639
34.2084922790527,0.0300530139356852,0.0386345684528351,-0.0404854342341423,1.58533596992493,16.0652198791504,1.58895576000214,0.0156345535069704,0.139519944787025,0.0117954928427935,0.990025579929352
34.7404441833496,0.027669794857502,0.0388384461402893,-0.0413672663271427,1.49405908584595,16.2789897918701,1.63777852058411,0.0149284172803164,0.141372680664063,0.0123009094968438,0.98976743221283
35.2650489807129,0.0268427468836308,0.0389313511550426,-0.0436106808483601,1.40102863311768,16.7469310760498,1.54822552204132,0.0140618458390236,0.14543728530407,0.0115851415321231,0.989199757575989
35.7963676452637,0.027307040989399,0.0389132350683212,-0.0416531413793564,1.36206710338593,16.8126010894775,1.65308547019958,0.0138657977804542,0.145996645092964,0.0125319454818964,0.989108502864838
36.3179626464844,0.0295620430260897,0.0383984446525574,-0.0387196987867355,1.59053957462311,16.7463207244873,1.5960373878479,0.0157582871615887,0.145400196313858,0.0117568671703339,0.989177584648132
36.8453826904297,0.0292827077209949,0.0384669229388237,-0.0398244820535183,1.52487468719482,16.7665863037109,1.6495875120163,0.0152616100385785,0.145577058196068,0.0122999604791403,0.989152729511261
37.3869285583496,0.0304232463240623,0.039304219186306,-0.0445543266832829,1.08328521251678,17.8403606414795,1.40101003646851,0.0112339025363326,0.154925659298897,0.0106117026880383,0.987805306911469
37.9336891174316,0.028497040271759,0.0403328537940979,-0.0496582798659801,0.404402107000351,17.9490947723389,1.31902945041656,0.00528120156377554,0.155944272875786,0.0108189824968576,0.987692534923553
38.468822479248,0.0296516641974449,0.040315292775631,-0.0492121316492558,0.473705321550369,18.0035839080811,1.28389549255371,0.0058356779627502,0.156408444046974,0.0104190176352859,0.987620294094086
38.9698257446289,0.0309726931154728,0.0404231213033199,-0.048000380396843,0.298122018575668,17.7663707733154,1.31295335292816,0.00433948310092092,0.154380336403847,0.0109182456508279,0.987941682338715
39.5084342956543,0.0312393270432949,0.0409124195575714,-0.0491736717522144,0.0728308483958244,17.6980094909668,1.27416169643402,0.00233840080909431,0.153814479708672,0.01088881585747,0.98803699016571
40.0531311035156,0.0310189388692379,0.0416925512254238,-0.0486541651189327,359.580780029297,17.746898651123,1.33940136432648,-0.00181147514376789,0.154283225536346,0.0121125318109989,0.98795074224472
40.5821113586426,0.031267587095499,0.0413002856075764,-0.0450844839215279,359.782592773438,17.7135486602783,1.42563164234161,4.09904605476186E-05,0.153976112604141,0.0125843808054924,0.987994432449341
41.1292839050293,0.0331550352275372,0.0406212396919727,-0.0412922725081444,0.152370795607567,17.6653633117676,1.39550352096558,0.00318370712921023,0.153521969914436,0.0118291787803173,0.988069295883179
41.6651916503906,0.0346095226705074,0.0406201221048832,-0.040764681994915,0.373797088861465,17.5521831512451,1.37964034080505,0.00506043853238225,0.152522757649422,0.0114006670191884,0.988221228122711
